Site,site_Treatment, LON (NAD83 MTM (Modified Transverse Mercator) zone 6),LAT (NAD83 MTM (Modified Transverse Mercator) zone 6),LON E,LAT N
2010,12,8,1.2,6.8,-7.5
2010,12,9,2.7,0.4,-9.3
2010,12,10,0,2.5,-16.7
2010,12,11,0.1,0.8,-17.2
2010,12,12,6.8,87.3,-11.6
2010,12,13,45.2,26.3,-7.7
2010,12,14,25.7,4.3,3.3
2010,12,15,20.3,7.7,-0.8
2010,12,16,0,2.4,-3.8
2010,12,17,0,1.1,-11.3
2010,12,18,0,1.1,-14
2010,12,19,3.5,0.3,-10.4
2010,12,20,2.5,0.5,-6.6
2010,12,21,7.1,3.4,-4
2010,12,22,5.5,19,-3.3
2010,12,23,0,0.3,-5.5
2010,12,24,0,0.1,-8.7
2010,12,25,0.1,0.2,-11.6
2010,12,26,1,0.6,-10.8
2010,12,27,21.8,21.6,-8.9
2010,12,28,8.6,1,-10.2
2010,12,29,0,0,-9.7
2010,12,30,0,0.2,-11.5
2010,12,31,0,3.1,-6.9
2011,1,1,0,6.6,-5
2011,1,2,10.1,1.1,-11
2011,1,3,9.3,1.1,-7.9
2011,1,4,0.7,3,-9.4
2011,1,5,4,3.9,-13.1
2011,1,6,0,0.2,-18.3
2011,1,7,2.8,1.6,-22.4
2011,1,8,3.9,7,-10.7
2011,1,9,5.1,13.5,-8.2
2011,1,10,2.3,1.7,-5.3
2011,1,11,0.2,0.2,-7.2
2011,1,12,6.6,2.5,-12.1
2011,1,13,0,0.4,-8.2
2011,1,14,0,0.8,-11.3
2011,1,15,0,6.2,-13.4
2011,1,16,1.6,0.6,-15.4
2011,1,17,0.1,0.4,-16.4
2011,1,18,1.9,11.9,-23.3
2011,1,19,0.8,1.1,-11.7
2011,1,20,0.4,1.2,-16.4
2011,1,21,13.8,4.2,-16.9
2011,1,22,0.1,0.1,-17.5
2011,1,23,1.5,0.2,-26
2011,1,24,3.2,0.7,-23.8
2011,1,25,0,1.2,-22.5
2011,1,26,0.1,0.5,-26.4
2011,1,27,1.2,1.2,-20.5
2011,1,28,0.1,1.4,-15.7
2011,1,29,6.2,1.7,-20.8
2011,1,30,0.6,0.2,-18.6
2011,1,31,0.7,0.1,-22.1
2011,2,1,0,2.9,-25.3
2011,2,2,0,37.5,-22.5
2011,2,3,0.1,0.3,-23.6
2011,2,4,0,0.3,-16.2
2011,2,5,1.1,29.4,-14.1
2011,2,6,2.1,0.8,-9.3
2011,2,7,0.4,5.2,-15.6
2011,2,8,1.7,3.9,-14.6
2011,2,9,0.4,6.7,-19.2
2011,2,10,0.9,0.4,-25.6
2011,2,11,0.4,1.5,-27.6
2011,2,12,1.3,2.5,-26.5
2011,2,13,0,19.8,-21.7
2011,2,14,3.2,19.7,-23.1
2011,2,15,3.3,0.1,-16.8
2011,2,16,0,0,-20.9
2011,2,17,0,13,-12.1
2011,2,18,9.7,13.1,-11.6
2011,2,19,4.2,2.5,-7.2
2011,2,20,0.5,0.9,-7.7
2011,2,21,1,1.2,-12.5
2011,2,22,0.8,0,-13.4
2011,2,23,0,0,-16.3
2011,2,24,0.2,0.1,-22.1
2011,2,25,0.2,2.1,-10.8
2011,2,26,1.3,0.3,-19.5
2011,2,27,0,2.9,-23.4
2011,2,28,5.4,26.1,-24.6
2011,3,1,1.9,1.2,-13.9
2011,3,2,1.2,1.4,-20.6
2011,3,3,0.2,0,-20.1
2011,3,4,0.3,3.2,-20.9
2011,3,5,9.4,94.7,-17.1
2011,3,6,11.6,82.5,-6.8
2011,3,7,22.1,54.9,-14.3
2011,3,8,0.3,0.2,-16.1
2011,3,9,0,17.5,-20.8
2011,3,10,0,49.4,-19.2
2011,3,11,19.6,13.8,-7.4
2011,3,12,2.7,2.1,-0.4
2011,3,13,0.1,0,-7.7
2011,3,14,0.4,0,-15.4
2011,3,15,0.3,0.2,-18.6
2011,3,16,0,1.1,-6.8
2011,3,17,7.1,25.2,-2.8
2011,3,18,8.9,5.7,-9.8
2011,3,19,0.3,0,-12.8
2011,3,20,0.6,0.1,-16.3
2011,3,21,0.1,8.3,-17
2011,3,22,0,1.1,-6
2011,3,23,0.5,0.8,-8.4
2011,3,24,0.3,1,-13.5
2011,3,25,0,0.7,-10.3
2011,3,26,2.9,0.6,-13.3
2011,3,27,1.5,1.8,-12.2
2011,3,28,0.5,0,-9.6
2011,3,29,0,0,-4.4
2011,3,30,0,0,-5.4
2011,3,31,0.3,0,-11.2
2011,4,1,7.6,14,-9.3
2011,4,2,4.8,0.3,-6
2011,4,3,0.4,0,-7.2
2011,4,4,5.1,14.8,-11.9
2011,4,5,1.7,5.4,-4.5
2011,4,6,0.2,0,-5.7
2011,4,7,0,0,-9.4
2011,4,8,0.2,0.1,-10.8
2011,4,9,0.2,0,-12.5
2011,4,10,2,9.1,-7.5
2011,4,11,7,7.3,0.8
2011,4,12,2.5,0.3,-2.1
2011,4,13,6.4,4.3,-7
2011,4,14,3.1,0.1,-2.8
2011,4,15,0,0,-12.1
2011,4,16,0.6,61.9,-15.3
2011,4,17,6.1,18.9,-4.2
2011,4,18,3,0.1,-2.6
2011,4,19,0,2.4,-4.7
2011,4,20,1.8,50.4,-6
2011,4,21,2.8,2.5,-5.9
2011,4,22,0.9,0.5,-7.3
2011,4,23,1.3,12.4,-4.3
2011,4,24,0.4,0,-2.2
2011,4,25,0.2,1.4,-4.2
2011,4,26,0.2,16.3,0
2011,4,27,9.3,25.2,-5
2011,4,28,11.4,11.6,-5.2
2011,4,29,0,0.2,1.1
2011,4,30,0.1,0,-2.4
2011,5,1,0.2,0.1,-4
2011,5,2,0,3.8,-2.8
2011,5,3,11,34.7,1.1
2011,5,4,13.7,8.8,1.5
2011,5,5,39,15.1,-0.9
2011,5,6,8.5,3.8,0
2011,5,7,8.1,0.8,-0.3
2011,5,8,0,0,0
2011,5,9,0,0,-0.1
2011,5,10,0,0,-2.8
2011,5,11,0.1,0,0.7
2011,5,12,0,0.1,-2.4
2011,5,13,5.5,6.4,-0.1
2011,5,14,1.1,15.5,1.5
2011,5,15,0.5,11.6,0.3
2011,5,16,1.1,10.4,-2.7
2011,5,17,0.2,2.2,-1.6
2011,5,18,0,1.7,2.2
2011,5,19,0.3,1.5,6
2011,5,20,0.6,12.4,7.2
2011,5,21,0,0,0.9
2011,5,22,0,6.4,-3.3
2011,5,23,1.9,11.4,0.6
2011,5,24,5.3,2.3,6.2
2011,5,25,0,2.1,2.7
2011,5,26,12.1,34.6,-1.5
2011,5,27,4.4,8.7,3.9
2011,5,28,8.1,41.2,1
2011,5,29,11.8,7.8,5.5
2011,5,30,0,0,9.2
2011,5,31,1.4,3,2.6
2011,6,1,23.2,6.5,3
2011,6,2,1.8,0.7,8.8
2011,6,3,0,0.3,2.3
2011,6,4,0,0,2.5
2011,6,5,0.2,0.4,3.7
2011,6,6,0,0.4,4
2011,6,7,0.3,1.5,6.5
2011,6,8,3.4,26.8,8.4
2011,6,9,2.2,19.4,10.9
2011,6,10,0.1,0,2.5
2011,6,11,0,6.3,-0.2
2011,6,12,0,44.7,3.3
2011,6,13,0.2,2.4,7.4
2011,6,14,0,0.3,5
2011,6,15,0.7,1,6
2011,6,16,5,2.1,6.7
2011,6,17,7.1,35.1,6.1
2011,6,18,15.2,5,6.7
2011,6,19,0.4,0.2,6.5
2011,6,20,0.6,0,5.7
2011,6,21,0.3,0.2,6.2
2011,6,22,0.2,3.3,6.7
2011,6,23,0,57.5,5.6
2011,6,24,0.3,34.3,5.2
2011,6,25,4.2,35.9,6.8
2011,6,26,4.9,9.7,7.6
2011,6,27,1.1,0.1,9
2011,6,28,0,29.8,8.4
2011,6,29,16.4,14.7,8.1
2011,6,30,10.2,4.6,11.1
2011,7,1,0.4,0.1,8.6
2011,7,2,0,0.3,8
2011,7,3,10.6,36,15.1
2011,7,4,3.5,0.4,14.5
2011,7,5,0,1.6,10.3
2011,7,6,31.4,39.3,6.9
2011,7,7,2.6,1,10.1
2011,7,8,0.7,7.2,6.8
2011,7,9,8,0.7,10.3
2011,7,10,0,5.2,9.4
2011,7,11,8.6,52.6,9.7
2011,7,12,0.2,12.8,13.5
2011,7,13,0,3.4,8.9
2011,7,14,0.1,0.1,4.6
2011,7,15,0,1.8,6.6
2011,7,16,0,0.1,8.4
2011,7,17,4,32.2,12.3
2011,7,18,0,0.4,14.7
2011,7,19,0,0.5,8.5
2011,7,20,6.6,11.8,6.5
2011,7,21,16.3,73.4,7.9
2011,7,22,0.6,1.4,10.1
2011,7,23,28.4,10.8,9.7
2011,7,24,0,0,8.3
2011,7,25,0,33.7,7.2
2011,7,26,3.6,64.5,10.6
2011,7,27,0.5,0.3,10.2
2011,7,28,0,0.1,7.2
2011,7,29,5.2,28.1,11
2011,7,30,3.9,0.2,14.6
2011,7,31,0,14,10.4
2011,8,1,4.3,61.7,8.2
2011,8,2,2,7.6,12.9
2011,8,3,0.2,1.3,11
2011,8,4,0,0.2,10.2
2011,8,5,0,7,7.8
2011,8,6,5.6,35.1,10.8
2011,8,7,20.6,50.5,12.9
2011,8,8,0.8,2.5,11.3
2011,8,9,0,31.8,9.4
2011,8,10,7.9,57.5,9.5
2011,8,11,6.4,15.5,9.8
2011,8,12,4.8,0.8,11.2
2011,8,13,0.5,26.5,8.3
2011,8,14,0.2,65.5,12.1
2011,8,15,5.5,21.5,9.3
2011,8,16,4.2,18.9,12.6
2011,8,17,0,1.1,9.2
2011,8,18,0.2,28.7,6
2011,8,19,0,2,10.9
2011,8,20,2.4,20.4,11.3
2011,8,21,11.8,90.9,12.8
2011,8,22,20.2,7.9,14
2011,8,23,0.2,0.5,8.5
2011,8,24,0,2.5,3.2
2011,8,25,2.7,26.8,13.5
2011,8,26,0.8,0.6,12
2011,8,27,0,4.6,5.2
2011,8,28,54.4,86.6,8.2
2011,8,29,1.4,0.5,10.6
2011,8,30,5.9,7.1,4.4
2011,8,31,0,0.1,8.2
2011,9,1,0,0.4,5.3
2011,9,2,0,15.2,6.8
2011,9,3,0,34.8,12.1
2011,9,4,18.3,75.6,6.4
2011,9,5,51.8,40.2,11.1
2011,9,6,9.7,0.8,8.2
2011,9,7,0.2,0.7,2.6
2011,9,8,0,0,9.1
2011,9,9,4.8,0,7.2
2011,9,10,1.1,0,5
2011,9,11,0,0.3,0.2
2011,9,12,0,23,10.2
2011,9,13,11.3,72.1,0.4
2011,9,14,0,2.7,7.7
2011,9,15,15.4,5.1,3.6
2011,9,16,1.1,0.3,3.9
2011,9,17,0,0,3.3
2011,9,18,0,0,0.3
2011,9,19,0,3.1,0.2
2011,9,20,0,0.6,1.5
2011,9,21,0.2,2.8,6.8
2011,9,22,4.4,13.1,2.4
2011,9,23,0,3.1,11
2011,9,24,0.2,0.2,4.6
2011,9,25,0.2,0,5.7
2011,9,26,0,0,10.5
2011,9,27,0.3,0.1,0.6
2011,9,28,0.2,4.5,-2.4
2011,9,29,3.6,43.2,10.6
2011,9,30,0,1.9,9.6
2011,10,1,0,9.1,3.9
2011,10,2,0,33.2,1.4
2011,10,3,0.2,1.4,4.8
2011,10,4,0.9,0.8,2.3
2011,10,5,1.1,0.6,-0.7
2011,10,6,0,0,-2
2011,10,7,0,0,-3.2
2011,10,8,0,0,0.1
2011,10,9,0,0,11.6
2011,10,10,0,0,6.2
2011,10,11,0,0,0
2011,10,12,0,0.2,-3.6
2011,10,13,0.5,5.5,1.8
2011,10,14,11.1,64.7,6.1
2011,10,15,8.7,12.3,7.7
2011,10,16,0.8,3.4,4.2
2011,10,17,4.8,5.3,2.4
2011,10,18,1.3,0.8,0
2011,10,19,0,5.5,0.4
2011,10,20,1.2,16.2,-2.5
2011,10,21,0.6,1.2,4.5
2011,10,22,0.6,0.7,4.1
2011,10,23,0.2,0,3.3
2011,10,24,0,2,2.1
2011,10,25,12.4,2,1.7
2011,10,26,3.2,0,0.7
2011,10,27,0.5,0.1,-1.9
2011,10,28,1.8,0.1,-3
2011,10,29,0,0.6,-2.9
2011,10,30,1.3,0.1,-3.5
2011,10,31,0.2,0,-4.6
2011,11,1,0.3,0,-5.3
2011,11,2,0,0.8,-3.1
2011,11,3,0.9,2.1,0.4
2011,11,4,0.6,0.1,-3.4
2011,11,5,0,0,-5.7
2011,11,6,0.1,0,-8.5
2011,11,7,0,0,-3.1
2011,11,8,0,0.2,0.4
2011,11,9,0.2,0.5,-1.6
2011,11,10,33.4,16.5,-0.6
2011,11,11,14,0.5,1.3
2011,11,12,0.7,1.4,-4.1
2011,11,13,0.4,1.2,-3.6
2011,11,14,7.1,5.1,0.8
2011,11,15,4.7,0.2,1.7
2011,11,16,0.6,0.3,-1.8
2011,11,17,0.2,1.4,-2.1
2011,11,18,0.3,0.7,-6.4
2011,11,19,0,1.2,-7
2011,11,20,3,1.4,-3.1
2011,11,21,0.4,0,-9.2
2011,11,22,0.8,2.8,-13.9
2011,11,23,0,3.2,-11.3
2011,11,24,0,0.6,-13.8
2011,11,25,0,0.8,-5.9
2011,11,26,0,0.5,-4.4
2011,11,27,6.9,14.6,-7.4
2011,11,28,1.8,2.5,-7.8
2011,11,29,2.5,29.9,-5.4
2011,11,30,6.4,2.1,-1.5
2011,12,1,0,0.3,-5.7
2011,12,2,0,2,-10.2
2011,12,3,0.1,0.3,-10.1
2011,12,4,0,4,-8.7
2011,12,5,1,5.8,-0.5
2011,12,6,2,1,-6.1
2011,12,7,8,3,-7.6
2011,12,8,13.3,2,-7.6
2011,12,9,1.8,9.2,-12.7
2011,12,10,4,0.8,-12.4
2011,12,11,0.2,0.9,-18
2011,12,12,2.9,0.3,-16.1
2011,12,13,2.1,0.7,-6.6
2011,12,14,0.2,9.5,-12.2
2011,12,15,5.4,43,-14.7
2011,12,16,2.7,0.5,-6.4
2011,12,17,0,0,-17
2011,12,18,0.1,1.5,-22.1
2011,12,19,1.7,5.3,-23.7
2011,12,20,0.7,0,-14.1
2011,12,21,0,6.9,-18.9
2011,12,22,0,2.9,-10.9
2011,12,23,1.5,5.9,-15.9
2011,12,24,0,0.2,-20.1
2011,12,25,0,4.7,-21.9
2011,12,26,0,0,-15.7
2011,12,27,5.9,27.2,-15.1
2011,12,28,16.6,11.5,-5.6
2011,12,29,2.3,1,-16.9
2011,12,30,0,1.5,-16.7
2011,12,31,8.7,3.2,-20.2
2012,1,1,2,7.4,-7.8
2012,1,2,1.1,1.4,-6.7
2012,1,3,0,0.1,-16.2
2012,1,4,0.1,3.8,-21.8
2012,1,5,1.2,0.8,-19
2012,1,6,0,2.2,-19.8
2012,1,7,1,5.3,-21
2012,1,8,2.3,1.3,-13.7
2012,1,9,0,2.2,-19.1
2012,1,10,0.8,0.9,-15.7
2012,1,11,0.1,0.1,-21.2
2012,1,12,0.7,13.4,-24.2
2012,1,13,6.5,35.1,-15.3
2012,1,14,1.1,0.2,-18
2012,1,15,0.6,0,-21.7
2012,1,16,0.3,0.3,-20.1
2012,1,17,2.9,24.3,-14.9
2012,1,18,4.8,1.7,-11.4
2012,1,19,0,8.4,-22.4
2012,1,20,1.8,2.2,-25.6
2012,1,21,1.7,0,-18.8
2012,1,22,0.1,0,-21.6
2012,1,23,7.5,12.7,-21.9
2012,1,24,2,1.2,-9.9
2012,1,25,1.4,0.1,-10
2012,1,26,0.1,6.4,-16.8
2012,1,27,10.5,29,-21.2
2012,1,28,0.6,4.5,-10.1
2012,1,29,0.9,1.8,-15.8
2012,1,30,1,0.2,-17.3
2012,1,31,0,13,-20.8
2012,2,1,0.9,7.4,-23.6
2012,2,2,0,0.3,-19.1
2012,2,3,1.1,1.8,-19.1
2012,2,4,0.7,0.1,-18.3
2012,2,5,0,1.1,-18.8
2012,2,6,4.9,0.8,-17.7
2012,2,7,0.7,0,-15.7
2012,2,8,0,0,-23.2
2012,2,9,0,0,-17.5
2012,2,10,0.2,1.3,-17
2012,2,11,0.2,0.6,-17
2012,2,12,1,0.2,-20.5
2012,2,13,0.5,0,-27.1
2012,2,14,0,0.4,-24
2012,2,15,0,0.3,-13.6
2012,2,16,0,4.3,-8.1
2012,2,17,0.9,1.3,-7.6
2012,2,18,3.3,0.6,-7.2
2012,2,19,0.7,0,-11.2
2012,2,20,0,0,-16.1
2012,2,21,0.2,1,-17.3
2012,2,22,0.3,4.4,-11.9
2012,2,23,11.2,1.5,-5.5
2012,2,24,10.4,50.4,-7.4
2012,2,25,24.5,18.1,-8.1
2012,2,26,1.9,0.2,-11.1
2012,2,27,0,5.9,-20.1
2012,2,28,1.1,0.3,-20.6
2012,2,29,1.1,2.1,-19.6
2012,3,1,0,9.2,-24.7
2012,3,2,0,8.3,-23.4
2012,3,3,8,7.7,-14.9
2012,3,4,3,5.5,-8.7
2012,3,5,1.2,0.7,-15.9
2012,3,6,0,1.5,-20.4
2012,3,7,0.8,0.5,-19.6
2012,3,8,7.5,23.6,-7.5
2012,3,9,1.1,0.2,-6.4
2012,3,10,0,0.2,-14.8
2012,3,11,0,0.1,-21.4
2012,3,12,0,1.5,-12
2012,3,13,0.4,12.9,-14.1
2012,3,14,0.3,3.2,-8.7
2012,3,15,0.5,5.6,-13.7
2012,3,16,1.5,7,-11.3
2012,3,17,0,7.4,-5.6
2012,3,18,0,0.9,-1
2012,3,19,0,0,-6
2012,3,20,0,0,-2.6
2012,3,21,0,0,1.8
2012,3,22,0,0.4,4.3
2012,3,23,0,0,-7.9
2012,3,24,0,1.8,-11.4
2012,3,25,1.2,1.6,-11.3
2012,3,26,4.5,2.1,-9.4
2012,3,27,0.2,1.7,-15.2
2012,3,28,0,8.8,-13.5
2012,3,29,0,0.4,-11.4
2012,3,30,0,0,-9.6
2012,3,31,0,0,-9.3
2012,4,1,0,1.5,-12.6
2012,4,2,0,0,-11.1
2012,4,3,0,0.4,-7.5
2012,4,4,0,0.5,-8
2012,4,5,0.9,0,-3.5
2012,4,6,0,0,-6.5
2012,4,7,1.6,0.2,-7.9
2012,4,8,4.8,3.6,-4.2
2012,4,9,4.5,6.3,-3.4
2012,4,10,2.6,4.5,-2.4
2012,4,11,0,1.4,-5.1
2012,4,12,0.2,0.1,-4
2012,4,13,0,0,-7.6
2012,4,14,0,0,-4.7
2012,4,15,0,0.3,-5.8
2012,4,16,0.4,3.1,2.1
2012,4,17,0,0,7.6
2012,4,18,0,0,-3.1
2012,4,19,0,0.1,-6.5
2012,4,20,11.4,11.2,-1.8
2012,4,21,7.9,21.4,-2
2012,4,22,1.7,31.2,-3.5
2012,4,23,49.9,65.2,-4.3
2012,4,24,3.2,3.2,-1.5
2012,4,25,0.3,0.6,0.3
2012,4,26,2,4.9,0.3
2012,4,27,17,9.5,-2.3
2012,4,28,2.9,0.3,-6.5
2012,4,29,0.4,0,-8.8
2012,4,30,0,0.8,-6.5
2012,5,1,0,0.5,-4.8
2012,5,2,0,0.1,-2.6
2012,5,3,0,1,-2.4
2012,5,4,5.3,1.3,-0.4
2012,5,5,1.3,0,0.8
2012,5,6,0.2,0,-2.2
2012,5,7,0.2,2.7,-3
2012,5,8,0.2,8.7,1.5
2012,5,9,5.8,14.4,2.6
2012,5,10,23.1,8.9,3.3
2012,5,11,1.7,0.4,2
2012,5,12,6.9,1.5,0.3
2012,5,13,0,0.3,1.9
2012,5,14,0,0,0.9
2012,5,15,1,16.4,4.7
2012,5,16,3.6,16.4,9.8
2012,5,17,1.2,0,5.6
2012,5,18,0.6,0.1,1
2012,5,19,0,0,1.4
2012,5,20,0,0,0.3
2012,5,21,0,22.3,8.7
2012,5,22,13.4,95.3,11.4
2012,5,23,0,0,6.5
2012,5,24,0,0,4.2
2012,5,25,0.6,22.9,13.1
2012,5,26,0,0,10.8
2012,5,27,0,0.2,0.3
2012,5,28,0,29.5,-0.7
2012,5,29,5.9,84.9,-2.7
2012,5,30,3.3,1.3,1.2
2012,5,31,3.2,1,4.3
2012,6,1,0,9.6,3.3
2012,6,2,0,43.2,2.9
2012,6,3,0,8.4,4.4
2012,6,4,0.2,0.2,3.4
2012,6,5,9.1,0.8,4.1
2012,6,6,0.2,0.9,4.2
2012,6,7,0,3.4,2.9
2012,6,8,0.3,24.9,5.4
2012,6,9,11.8,0.4,5.5
2012,6,10,0,2.7,4.4
2012,6,11,0,0.4,4.9
2012,6,12,0,22.1,11.6
2012,6,13,0.9,1.2,10.7
2012,6,14,0,0,7.2
2012,6,15,0,0,5.1
2012,6,16,0.2,0,3.8
2012,6,17,0.2,0.7,6.4
2012,6,18,0.3,0.1,8.4
2012,6,19,0,1,8.7
2012,6,20,0,12.1,12.3
2012,6,21,0.9,2.5,11.5
2012,6,22,12.9,17,9.2
2012,6,23,4.7,6.8,11.6
2012,6,24,3.5,23.8,9.6
2012,6,25,2.7,64.3,8.4
2012,6,26,21.9,61.3,10.4
2012,6,27,13.2,18.4,9.8
2012,6,28,5.4,3.8,10.3
2012,6,29,10.2,26.4,7.8
2012,6,30,8,31.3,10.9
2012,7,1,0,0.4,11.8
2012,7,2,2.8,5.6,10
2012,7,3,0,3.3,12.6
2012,7,4,0,47.1,9.9
2012,7,5,0.2,0,12.2
2012,7,6,7,2.1,12
2012,7,7,0.4,0.1,13.3
2012,7,8,0,0.1,11
2012,7,9,0.2,0,9.3
2012,7,10,0,0,7.6
2012,7,11,0,0.4,6
2012,7,12,4.2,4.8,13.3
2012,7,13,16.8,10.7,9.3
2012,7,14,0,0.4,12.6
2012,7,15,2.3,55.9,10.7
2012,7,16,0,27.4,15.5
2012,7,17,22.2,18,8.2
2012,7,18,6.1,0.4,10.6
2012,7,19,9.9,0.5,6.8
2012,7,20,0,0,8.1
2012,7,21,0,1.4,6.4
2012,7,22,0.9,4.5,8.2
2012,7,23,12.8,46.7,11.5
2012,7,24,15.9,1.2,15
2012,7,25,0,0.1,9.7
2012,7,26,0,0.1,8.1
2012,7,27,0,0,10.4
2012,7,28,0,0.7,7.8
2012,7,29,0,0.5,6.6
2012,7,30,0,0.3,8.8
2012,7,31,0,14.2,12.1
2012,8,1,0,10.1,15
2012,8,2,0,0.8,11.4
2012,8,3,5,0.3,15.6
2012,8,4,0,1.8,11.3
2012,8,5,8.6,68.3,10.5
2012,8,6,0,0.2,17.6
2012,8,7,3.2,15.6,8.2
2012,8,8,0,9.4,12.6
2012,8,9,0,16.7,10.3
2012,8,10,15.1,54.9,8.4
2012,8,11,0.3,114.3,11.4
2012,8,12,7.8,13.6,13.2
2012,8,13,2.2,2.5,13.7
2012,8,14,13.7,6.7,11.8
2012,8,15,4.5,13.2,14.9
2012,8,16,9.5,13.6,13
2012,8,17,2,6.2,13.2
2012,8,18,3.1,0.1,13.1
2012,8,19,0,0.5,9
2012,8,20,4.2,0.8,8.3
2012,8,21,1.9,0.5,10.3
2012,8,22,0,1.2,6.3
2012,8,23,2.7,0.8,9
2012,8,24,0,0.2,10.1
2012,8,25,0,0.1,7.5
2012,8,26,0,0.8,14.5
2012,8,27,8.8,29.4,12.9
2012,8,28,2.3,0.6,12.2
2012,8,29,4.9,0.7,7.7
2012,8,30,8.6,15.7,4
2012,8,31,6.2,4.7,11.6
2012,9,1,0,0,7.3
2012,9,2,0,0,3.1
2012,9,3,0,0.2,3.8
2012,9,4,0,39.1,9.9
2012,9,5,18.2,6,12.9
2012,9,6,0.6,17.2,9.2
2012,9,7,0,11,9.9
2012,9,8,9.2,27.6,10.8
2012,9,9,0,0.2,12.2
2012,9,10,0,0,6.9
2012,9,11,0,0,6
2012,9,12,0,0,5.9
2012,9,13,0,0.7,10.1
2012,9,14,1.6,21.3,9.4
2012,9,15,10.7,3.4,8.7
2012,9,16,0.6,0,4.2
2012,9,17,0,1.3,3.9
2012,9,18,4.9,73.3,4.6
2012,9,19,4.7,0.3,7.1
2012,9,20,0,0.4,-0.9
2012,9,21,0,7.1,-1.9
2012,9,22,12.2,3.5,7
2012,9,23,1.1,0.4,8.6
2012,9,24,0,0.3,0.2
2012,9,25,0.8,0.3,0.8
2012,9,26,1.7,13.5,3.9
2012,9,27,0,0,2.3
2012,9,28,0,1.3,-0.8
2012,9,29,3.4,2.2,1.9
2012,9,30,10.1,49.7,6.8
2012,10,1,4.1,1,9.5
2012,10,2,0.3,0,5.9
2012,10,3,0,0.5,4.1
2012,10,4,2.5,7.3,-0.5
2012,10,5,0.6,7.5,6
2012,10,6,23.2,11.6,7.8
2012,10,7,4.2,0.4,2
2012,10,8,0.3,0.1,-0.5
2012,10,9,0,0.1,-3.7
2012,10,10,28.2,9.6,-2.9
2012,10,11,1.2,3.8,0.4
2012,10,12,0.2,0.4,-2.2
2012,10,13,0.3,2,-3.9
2012,10,14,4.9,15.7,-5.6
2012,10,15,24.3,5.5,-2.7
2012,10,16,29.2,1,0
2012,10,17,1.1,0,-0.6
2012,10,18,0,0.8,-2.7
2012,10,19,6.5,46,1.3
2012,10,20,13.3,11.5,4.7
2012,10,21,1,2.2,4.8
2012,10,22,1,0,1
2012,10,23,0.1,0,-0.2
2012,10,24,0,0,-3.3
2012,10,25,0,0.1,-5.5
2012,10,26,0,0.2,-2.4
2012,10,27,0,1.9,-0.3
2012,10,28,0.4,0.9,-0.3
2012,10,29,0.1,6.5,5.6
2012,10,30,8,41,5.6
2012,10,31,17.4,24.9,6.2
2012,11,1,4.6,2.2,6.2
2012,11,2,1.1,1.6,4.3
2012,11,3,1.5,4.1,2.6
2012,11,4,0,0.2,-2.7
2012,11,5,0.5,0.5,-6.1
2012,11,6,0.2,0.1,-8
2012,11,7,0,0,-7.2
2012,11,8,2.1,0.9,-7.1
2012,11,9,1,0,-3.8
2012,11,10,0,0.2,-6.8
2012,11,11,0,0.5,-6.3
2012,11,12,0,6,-5
2012,11,13,6.4,1.4,-0.7
2012,11,14,0,0,-5.5
2012,11,15,0,0,-7.6
2012,11,16,0,0,-7.8
2012,11,17,0,0,-8.6
2012,11,18,0,0,-9.5
2012,11,19,0,0,-7.9
2012,11,20,0,0,-3.5
2012,11,21,0,0,-3.7
2012,11,22,0,0.1,-2.8
2012,11,23,0,2.9,0
2012,11,24,3.8,2.1,-0.7
2012,11,25,5.3,1.5,-6.4
2012,11,26,3.1,0.6,-8.9
2012,11,27,0.1,0.4,-14
2012,11,28,0,2.2,-16.4
2012,11,29,1.6,2.7,-15
2012,11,30,0.9,0.2,-16.7
2012,12,1,0.2,1,-17.3
2012,12,2,10.6,15.4,-19.2
2012,12,3,1.4,0.9,-3.6
2012,12,4,3,11,-8.6
2012,12,5,3.5,0.4,-2.7
2012,12,6,0,0,-10.3
2012,12,7,0.1,0.9,-12.3
2012,12,8,5.5,6.4,-6.9
2012,12,9,1.5,9.3,-11.5
2012,12,10,8.9,32.3,-13.8
2012,12,11,0.2,0.2,-10.3
2012,12,12,0.2,0.2,-14.9
2012,12,13,0.4,2.3,-15.4
2012,12,14,4.6,4.4,-14.4
2012,12,15,1,0.1,-16.8
2012,12,16,0,10.5,-17.5
2012,12,17,0,21.2,-11.5
2012,12,18,0,73.3,-5.7
2012,12,19,0,4,-6.6
2012,12,20,0,13.3,-8.1
2012,12,21,13.4,47.8,-14
2012,12,22,6.2,10.9,-6.1
2012,12,23,0.5,2.3,-10
2012,12,24,1.5,0.1,-14.7
2012,12,25,0,0.1,-14.6
2012,12,26,0,13.8,-11.8
2012,12,27,3.7,90.9,-10.8
2012,12,28,6.5,2.1,-10.2
2012,12,29,1.8,7.5,-9.2
2012,12,30,26.2,19.7,-9.4
2012,12,31,6.4,4.3,-13
2013,1,1,0.3,1.3,-17
2013,1,2,2.3,0.9,-19.6
2013,1,3,0.5,3.3,-17.6
2013,1,4,1.1,10.8,-19.9
2013,1,5,0.7,1,-18.1
2013,1,6,0.2,4.9,-23
2013,1,7,0.4,0.3,-22.9
2013,1,8,0.5,0,-23.3
2013,1,9,0.5,4,-12.2
2013,1,10,1.2,0,-8.3
2013,1,11,0,1,-14.3
2013,1,12,0.2,0.5,-14.2
